timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
63.12,140,789,-0.00024235254313734593,-2.921807429158651e-05,-0.00019711218112231454,0.0003137541441594739,0.004035184019044379,0.011679326729239067,-0.0094374940715537,0.015548494372976455
63.2,140,790,-0.00024072478400073114,-1.7243066281221763e-05,-0.00019757547497010553,0.000311900325868121,0.0042048016761543575,0.011701717828770337,-0.010086836966466171,0.016011084824833717
63.28,140,791,-0.00023813712353474247,-2.2032018483886776e-05,-0.00020292078230220242,0.0003136423812784448,0.004624264434114638,0.011625234458471388,-0.009949189921029368,0.015984876535518205
63.36,140,792,-0.00024172026289565534,-3.064664454063454e-05,-0.00019805324879679624,0.0003139952096368835,0.004800011191826635,0.011627779442404418,-0.009951455879942612,0.016039851505961898
63.44,141,793,-0.00025031236646510537,-3.161609695315586e-05,-0.00018802704856923943,0.0003146585917873079,0.0044029341579721005,0.011451779630750562,-0.007902146740238395,0.014593594794120167
63.52,141,794,-0.0002463633348732944,-2.850151269087097e-05,-0.00018627172364734686,0.0003101683156386423,0.00448355421609647,0.011720293353904494,-0.008934736174062815,0.015404448877203006
63.6,141,795,-0.0002450661839199907,-3.537792003638368e-05,-0.00017995707051772004,0.00030609406880324736,0.004594454306368095,0.011791311939817296,-0.009420342727940595,0.015776149870841284
63.68,141,796,-0.0002468260166796559,-2.460051260362954e-05,-0.0001854830137413994,0.00030972926260994336,0.00498386939617762,0.01154610894010993,-0.00972139298903478,0.01589519007317298
63.76,141,797,-0.00024193270718565472,-2.001612436268261e-05,-0.0001963630567270954,0.0003122347355562648,0.004979965266848131,0.011740881510013337,-0.009972068055612082,0.016189209183803444
63.84,141,798,-0.000247426771460304,-2.0094605012218436e-05,-0.00018655247921552643,0.00031052476211620544,0.005382410972035768,0.011747260551609568,-0.010374531471259713,0.01657104044975606
63.92,142,799,-0.0002460256847270023,-2.5262061668107076e-05,-0.00019450628048316206,0.00031464186379518555,0.00413490571120928,0.011793456340710192,-0.00728118816264684,0.014463704876714577
64.0,142,800,-0.0002476798851254074,-2.421408172922469e-05,-0.00019492318030523613,0.00031611183696602085,0.004317097501165347,0.011713395719606466,-0.007781582099535194,0.014710336165107503
64.08,142,801,-0.00024901337948102546,-2.727739785168848e-05,-0.00019287798285796701,0.00031615444938428225,0.0045309341137123515,0.011865071749665397,-0.0082110039044177,0.015123818191378556
64.16,142,802,-0.000253514261695634,-2.8235049735135992e-05,-0.0001865868446798213,0.0003160401074613786,0.004914247178271165,0.01183954418945007,-0.00851084733612105,0.015386980026042987
64.24,142,803,-0.0002500325363811723,-2.816941222361141e-05,-0.00018400534881040514,0.00031171742560380685,0.0051862425191874645,0.011868868654675156,-0.009257893400336935,0.015920921607173392
64.32,142,804,-0.0002511258699418686,-3.363515230195133e-05,-0.00018419795717032427,0.000313248165916668,0.005436822093845546,0.011815768768887418,-0.009492922123522278,0.01610239101882702
64.4,142,805,-0.0002509099657430406,-2.959498803577835e-05,-0.00018704311204489527,0.0003143513957173579,0.005490565478704849,0.011740583287463057,-0.009771099483302029,0.016231512262213508
64.48,142,806,-0.0002515576814108431,-2.6372708221443057e-05,-0.00019817578887433788,0.00032132604953800237,0.0057262886200031395,0.011795266998970965,-0.00979750751638003,0.016367952177047503
64.56,143,807,-0.00026171729249987335,-2.4836791604126972e-05,-0.00020440830195537718,0.0003330098516844986,0.0039011825577611853,0.011546126591726432,-0.006511513500601175,0.013817817218709463
64.64,143,808,-0.00026144207474060956,-2.4258616517926067e-05,-0.0001997684004528203,0.000329920979538308,0.004430536362510539,0.011769710556124512,-0.007192315025919921,0.014487412966660071
64.72,143,809,-0.0002540810278297577,-2.5934544328175415e-05,-0.00020062708768804624,0.0003247783822958714,0.004803939607942362,0.01173841644515067,-0.007576129099747284,0.014773827822625343
64.8,143,810,-0.0002533155028851531,-2.942725574276762e-05,-0.00020145334808989841,0.00032498947496671036,0.004981231604649381,0.011753782540331388,-0.0077578094841055,0.014938128406739382
64.88,143,811,-0.0002595226422993814,-3.265278187296627e-05,-0.00018673098305384633,0.0003213824296105063,0.0053954020820808244,0.011801492519243548,-0.008045608942148641,0.015268183014329691
