timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
49.5,123,495,0.020533361608911428,0.027898612423659888,0.013020851829249341,0.037006676377204874,0.0344024360455134,0.029342846454547968,0.026108614257519674,0.052212929264395594
49.6,123,496,0.020520032923965037,0.027899882812260978,0.01301775033030273,0.03699914912265688,0.03735294413144793,0.03167351460010433,0.02482770474402062,0.05490782171299783
49.7,123,497,0.020531310372748593,0.02789506638737063,0.013000558234143901,0.03699572879100121,0.04079712679052584,0.03618747959012511,0.02311977375072106,0.05923228150031445
49.8,124,498,0.020554555630966243,0.027889356677012818,0.0129803622363955,0.03699724012453048,0.031306711968357534,0.042968000282432424,0.026592095837041956,0.05944324035201343
49.9,124,499,0.02055396587301658,0.027908477109788728,0.01295260060376375,0.03700160091262745,0.029074087966764247,0.05069476035380538,0.025724540429894815,0.06385149409965436
50.0,124,500,0.02053257420959211,0.02794172209888945,0.012929822567402667,0.03700684732787284,0.030504274045222563,0.05722341943449843,0.023955533344826856,0.06912957431257394
50.1,124,501,0.02049750568758012,0.027974927461029482,0.01293889979111717,0.037015664706537596,0.03943946339966139,0.06148973933080035,0.025534725719972458,0.07738527982644522
50.2,125,502,0.020453454211811,0.027966421894897897,0.012880669070245794,0.03696452594711936,0.02358548345841292,0.046114232634994014,0.0309981475081677,0.06036292430308144
50.3,125,503,0.02042285813744593,0.02795618588065555,0.012913358557898382,0.036951269162788625,0.02534727619785297,0.05457987861715098,0.028049248896654895,0.06639433653693419
50.4,125,504,0.020438648766936268,0.027924699358491876,0.012905828636206158,0.036933556699395485,0.030763578687588947,0.05732538719167685,0.029751324003039762,0.0715383748087486
50.5,125,505,0.02049362442105845,0.027872579394763914,0.012863544265884583,0.03690989156187259,0.03365416072187829,0.05748400082739908,0.028108877105326984,0.07229883717696163
50.6,125,506,0.02057653608318833,0.027819229462688617,0.012806859881494654,0.0368960570400783,0.03482496030817181,0.05331163695732112,0.03162583872005883,0.07109924169976865
50.7,126,507,0.020685248046467614,0.0278141029880819,0.012740477652160376,0.03692998216328728,0.024110912348614157,0.04816801526373625,0.035099897916661335,0.06429227498300344
50.8,126,508,0.02063785961477926,0.027812698844666733,0.012781961011242973,0.03691674408444491,0.03611489080994154,0.05606090829504542,0.03922648957895098,0.0773681346664571
50.9,126,509,0.020513156094970182,0.027840413299282635,0.012877214613579093,0.03690123089892342,0.03332405598190881,0.05815738022202503,0.04254632821515265,0.07939120622566503
51.0,126,510,0.02037523318306414,0.027857608426383615,0.012945661914478945,0.03686172319501556,0.04651347184905716,0.045317834713840335,0.047824739300748,0.0806499528567035
51.1,126,511,0.020336676553373862,0.02786390756646776,0.013025492267426652,0.03687331293656697,0.029025583830388828,0.07370359430166609,0.030652798412312342,0.08493702596739171
51.2,127,512,0.020320293342502276,0.02784547106333182,0.013064776480618623,0.03686425049763954,0.02348759960972874,0.061424932977140724,0.03888801959737493,0.07640005101358883
51.3,127,513,0.020312310212721087,0.027822713449303604,0.013073527132959674,0.036845765585153824,0.023981880916800116,0.06251842638530626,0.03786048347226289,0.0769226914424868
51.4,127,514,0.02032220655257972,0.027796470939855367,0.013051999454346961,0.036823777177690656,0.036824370435144055,0.06260681705598135,0.037562975245053636,0.08177178553196904
51.5,127,515,0.02029637379887604,0.0278217606623408,0.013045165036162654,0.036826206518687156,0.04784236164286853,0.06034195252098337,0.03104767907923399,0.0830301221113081
51.6,127,516,0.0202847377980095,0.027907036172341297,0.0130000262289206,0.03686833244684365,0.05003507753950312,0.06386076528640496,0.025677003984918675,0.08509415291893399
51.7,128,517,0.02032318684905231,0.027918266701991087,0.012981438138139028,0.03689145260733613,0.040332972502920506,0.05451702913278731,0.01965951530800353,0.07060702286976946
